ndc11,state,year,quarter,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,amount_per_unit,amount_per_rx,prev_units,units_yoy_growth
206886102,TX,2023,1,178.0,108.0,4686.49,4686.49,0.0,26.328595505617976,43.393425925925925,336.0,-0.47023809523809523
206886102,TX,2023,2,137.667,78.0,3571.67,3571.67,0.0,25.944271321376945,45.79064102564103,494.0,-0.7213218623481781
206886102,TX,2023,3,21.0,20.0,792.9,792.9,0.0,37.75714285714285,39.644999999999996,591.0,-0.9644670050761421
206886102,TX,2023,4,25.0,17.0,1843.65,1843.65,0.0,73.74600000000001,108.45,579.0,-0.9568221070811744
206886102,TX,2024,1,0.0,0.0,0.0,0.0,0.0,,,178.0,-1.0
206886102,TX,2024,2,0.0,0.0,0.0,0.0,0.0,,,137.667,-1.0
206886102,TX,2024,3,0.0,0.0,0.0,0.0,0.0,,,21.0,-1.0
206886102,TX,2024,4,0.0,0.0,0.0,0.0,0.0,,,25.0,-1.0
206886102,UT,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,UT,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,UT,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,UT,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,UT,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,UT,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,UT,2023,3,280.0,21.0,5734.25,5734.25,0.0,20.479464285714286,273.0595238095238,0.0,
206886102,UT,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,VA,2022,1,331.0,136.0,413941.17,413937.77,3.4,1250.5775528700906,3043.6850735294115,,
206886102,VA,2022,2,312.067,136.0,283481.43,283481.43,0.0,908.3992540063512,2084.4222794117645,,
206886102,VA,2022,3,172.0,115.0,374176.04,374176.04,0.0,2175.442093023256,3253.7046956521735,,
206886102,VA,2022,4,126.0,64.0,260974.94,260974.94,0.0,2071.2296825396825,4077.7334375,,
206886102,VA,2023,1,207.0,92.0,244057.28,244057.28,0.0,1179.0206763285023,2652.7965217391306,331.0,-0.37462235649546827
206886102,VA,2023,2,158.334,88.0,255280.09,255280.09,0.0,1612.2885166799297,2900.910113636364,312.067,-0.49262818561398675
206886102,VA,2023,3,70.0,54.0,211377.38,211377.38,0.0,3019.676857142857,3914.395925925926,172.0,-0.5930232558139535
206886102,VA,2023,4,69.0,58.0,222238.62,222238.62,0.0,3220.849565217391,3831.700344827586,126.0,-0.4523809523809524
206886102,VA,2024,1,55.0,47.0,139183.54,139183.54,0.0,2530.6098181818184,2961.351914893617,207.0,-0.7342995169082126
206886102,VA,2024,2,105.04,68.0,173973.7,173973.7,0.0,1656.261424219345,2558.4367647058825,158.334,-0.3365922669799285
206886102,VA,2024,3,126.667,88.0,182299.1,182299.1,0.0,1439.1996336851746,2071.580681818182,70.0,0.8095285714285715
206886102,VA,2024,4,87.14,63.0,169650.65,169650.65,0.0,1946.8745696580215,2692.8674603174604,69.0,0.2628985507246377
206886102,WA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886102,WA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886102,WA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,WA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886102,WA,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,WA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,WA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,WI,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886102,WV,2022,1,330.0,99.0,3639.09,3605.15,33.94,11.027545454545455,36.75848484848485,,
206886102,WV,2022,2,315.0,107.0,3783.25,3076.35,706.9,12.010317460317461,35.35747663551402,,
206886102,WV,2022,3,256.33299999999997,92.0,2347.44,2340.24,7.2,9.157775237679115,25.515652173913043,,
206886102,WV,2022,4,121.667,62.0,1189.87,475.16,714.71,9.779726630885941,19.191451612903226,,
206886102,WV,2023,1,200.0,80.0,1739.6,1509.95,229.65,8.698,21.744999999999997,330.0,-0.3939393939393939
206886102,WV,2023,2,135.333,58.0,546.23,546.23,0.0,4.036192207369969,9.417758620689655,315.0,-0.5703714285714285
206886102,WV,2023,3,0.0,0.0,0.0,0.0,0.0,,,256.33299999999997,-1.0
206886102,WV,2023,4,0.0,0.0,0.0,0.0,0.0,,,121.667,-1.0
206886102,WV,2024,1,0.0,0.0,0.0,0.0,0.0,,,200.0,-1.0
206886102,WV,2024,2,0.0,0.0,0.0,0.0,0.0,,,135.333,-1.0
206886102,WV,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886102,XX,2022,1,5299.339,1507.0,529551.09,484069.25,45481.840000000004,99.92776268889384,351.3942203052422,,
206886102,XX,2022,2,5915.86,1647.0,387808.80000000005,341842.33,45966.47,65.55408681070885,235.46375227686707,,
206886102,XX,2022,3,5611.644,1591.0,473272.80999999994,440055.88,33216.93,84.33763973623414,297.4687680703959,,
206886102,XX,2022,4,4867.867,1354.0,352683.74,317681.12,35002.619999999995,72.45139195462818,260.47543574593794,,
206886102,XX,2023,1,3979.367,1300.0,331643.16,287197.85,44445.31,83.3406820733046,255.11012307692306,5299.339,-0.24908238555789688
206886102,XX,2023,2,3896.358,1344.0,323214.47000000003,298476.43,24738.04,82.9529704406012,240.48695684523813,5915.86,-0.34137082351509324
206886102,XX,2023,3,2469.344,917.0,275729.67,243957.91,31771.76,111.66110108595642,300.68666303162485,5611.644,-0.5599606817538675
206886102,XX,2023,4,1252.144,552.0,240772.41,234271.91,6500.5,192.28811542442403,436.18190217391304,4867.867,-0.7427735802970787
206886102,XX,2024,1,845.1429999999999,402.0,151172.86,147477.87,3694.99,178.87252216488807,376.05189054726367,3979.367,-0.7876187343363907
206886102,XX,2024,2,526.7529999999999,302.0,186176.96,179586.08,6590.88,353.4426192162171,616.48,3896.358,-0.8648088804981473
206886102,XX,2024,3,445.09299999999996,254.0,184726.18000000002,184704.54,21.64,415.02827498972135,727.2684251968504,2469.344,-0.8197525334663782
206886102,XX,2024,4,181.453,113.0,170629.37,170629.37,0.0,940.3502284338093,1509.994424778761,1252.144,-0.8550861562248432
206886201,CA,2022,1,59.0,13.0,207.0,207.0,0.0,3.5084745762711864,15.923076923076923,,
206886201,CA,2022,2,54.0,13.0,782.09,782.09,0.0,14.483148148148148,60.16076923076923,,
206886201,CA,2022,3,58.0,15.0,470.83,470.83,0.0,8.117758620689655,31.388666666666666,,
206886201,CA,2022,4,84.0,19.0,391.8,391.8,0.0,4.664285714285715,20.621052631578948,,
206886201,CA,2023,1,99.0,23.0,577.16,577.16,0.0,5.8298989898989895,25.09391304347826,59.0,0.6779661016949152
206886201,CA,2023,2,69.0,14.0,53.6,53.6,0.0,0.7768115942028986,3.8285714285714287,54.0,0.2777777777777778
206886201,CA,2024,1,0.0,0.0,0.0,0.0,0.0,,,58.0,-1.0
206886201,CA,2024,2,0.0,0.0,0.0,0.0,0.0,,,84.0,-1.0
206886201,CA,2024,3,0.0,0.0,0.0,0.0,0.0,,,99.0,-1.0
206886201,CA,2024,4,0.0,0.0,0.0,0.0,0.0,,,69.0,-1.0
206886201,CO,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,CO,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,CO,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,DE,2022,1,14.5,13.0,1069.02,1069.02,0.0,73.72551724137931,82.23230769230769,,
206886201,DE,2022,2,46.5,34.0,3422.83,3422.83,0.0,73.60924731182796,100.6714705882353,,
206886201,DE,2022,3,57.75,34.0,3559.85,3559.85,0.0,61.64242424242424,104.7014705882353,,
206886201,DE,2022,4,27.75,24.0,1778.8,1691.76,87.04,64.1009009009009,74.11666666666666,,
206886201,DE,2023,1,62.0,39.0,3536.12,3536.12,0.0,57.034193548387094,90.66974358974359,14.5,3.2758620689655173
206886201,DE,2023,2,41.0,31.0,3355.37,3355.37,0.0,81.83829268292682,108.23774193548387,46.5,-0.11827956989247312
206886201,DE,2023,3,0.0,0.0,0.0,0.0,0.0,,,57.75,-1.0
206886201,FL,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,FL,2022,2,0.02,12.0,0.0,0.0,0.0,0.0,0.0,,
206886201,FL,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,FL,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,FL,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,GA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,GA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,GA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,GA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,GA,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,GA,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,IA,2022,1,26.0,17.0,7015.02,0.0,7015.02,269.80846153846153,412.6482352941177,,
206886201,IA,2022,2,41.0,21.0,0.0,0.0,0.0,0.0,0.0,,
206886201,IA,2022,3,27.0,17.0,10257.34,65.79,10191.55,379.9014814814815,603.3729411764706,,
206886201,IA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,IA,2023,1,19.0,12.0,12211.44,0.0,12211.44,642.7073684210527,1017.62,26.0,-0.2692307692307692
206886201,IA,2023,2,0.0,0.0,0.0,0.0,0.0,,,41.0,-1.0
206886201,IA,2023,3,0.0,0.0,0.0,0.0,0.0,,,27.0,-1.0
206886201,ID,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,IN,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,KS,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,KS,2022,2,11.0,21.0,52.23,52.23,0.0,4.748181818181818,2.487142857142857,,
206886201,KS,2022,3,14.0,12.0,50.36,29.88,20.48,3.597142857142857,4.196666666666666,,
206886201,KS,2022,4,12.0,17.0,51.45,51.45,0.0,4.2875000000000005,3.0264705882352945,,
206886201,KS,2023,1,7.0,18.0,35.2,35.2,0.0,5.028571428571429,1.9555555555555557,0.0,
206886201,KS,2023,2,14.0,18.0,52.47,47.11,5.36,3.7478571428571428,2.915,11.0,0.2727272727272727
206886201,KY,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,KY,2022,2,48.0,27.0,1199.79,1199.79,0.0,24.995625,44.43666666666667,,
206886201,KY,2022,3,32.0,16.0,525.74,525.74,0.0,16.429375,32.85875,,
206886201,KY,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,KY,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,KY,2023,2,0.0,0.0,0.0,0.0,0.0,,,48.0,-1.0
206886201,LA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,LA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,LA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,LA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MA,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MA,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MA,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MA,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MD,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MD,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MD,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MD,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MD,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,ME,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,ME,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,ME,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,ME,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,ME,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,ME,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,ME,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,ME,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,ME,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MN,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MN,2022,2,89.5,20.0,961.7,961.7,0.0,10.745251396648046,48.085,,
206886201,MN,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MN,2022,4,83.0,12.0,1043.14,1043.14,0.0,12.567951807228917,86.92833333333334,,
206886201,MN,2023,1,73.0,12.0,614.45,562.04,52.41,8.417123287671233,51.20416666666667,0.0,
206886201,MN,2023,2,0.0,0.0,0.0,0.0,0.0,,,89.5,-1.0
206886201,MN,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MO,2022,1,28.0,21.0,705.58,705.58,0.0,25.199285714285715,33.599047619047624,,
206886201,MO,2022,2,21.0,18.0,530.71,530.71,0.0,25.271904761904764,29.48388888888889,,
206886201,MO,2022,3,18.0,16.0,456.07,456.07,0.0,25.337222222222223,28.504375,,
206886201,MO,2022,4,32.0,24.0,812.1,800.26,11.84,25.378125,33.8375,,
206886201,MO,2023,1,30.0,28.0,761.38,761.38,0.0,25.37933333333333,27.19214285714286,28.0,0.07142857142857142
206886201,MO,2023,2,27.0,16.0,685.18,685.18,0.0,25.377037037037034,42.82375,21.0,0.2857142857142857
206886201,MO,2023,3,0.0,0.0,0.0,0.0,0.0,,,18.0,-1.0
206886201,MO,2023,4,0.0,0.0,0.0,0.0,0.0,,,32.0,-1.0
206886201,MO,2024,1,0.0,0.0,0.0,0.0,0.0,,,30.0,-1.0
206886201,MO,2024,2,0.0,0.0,0.0,0.0,0.0,,,27.0,-1.0
206886201,MO,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MO,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,MT,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MT,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MT,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MT,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,MT,2023,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,NC,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,NC,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,NC,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,NC,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,NC,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,NC,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,ND,2022,1,22.0,13.0,208.32,208.32,0.0,9.469090909090909,16.024615384615384,,
206886201,ND,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,ND,2022,3,18.0,12.0,178.94,178.94,0.0,9.94111111111111,14.911666666666667,,
206886201,ND,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,ND,2023,1,220.0,20.0,1441.6,1441.6,0.0,6.552727272727273,72.08,22.0,9.0
206886201,ND,2023,2,20.0,13.0,341.66,341.66,0.0,17.083000000000002,26.281538461538464,0.0,
206886201,ND,2023,3,0.0,0.0,0.0,0.0,0.0,,,18.0,-1.0
206886201,NE,2022,1,73.0,34.0,0.0,0.0,0.0,0.0,0.0,,
206886201,NE,2022,2,106.0,70.0,0.0,0.0,0.0,0.0,0.0,,
206886201,NE,2022,3,87.0,56.0,0.0,0.0,0.0,0.0,0.0,,
206886201,NE,2023,2,19.0,13.0,0.0,0.0,0.0,0.0,0.0,,
206886201,NH,2022,1,46.0,29.0,254.84,233.33,21.51,5.54,8.787586206896552,,
206886201,NH,2022,2,43.0,25.0,400.75,381.35,19.4,9.319767441860465,16.03,,
206886201,NH,2022,3,34.0,17.0,146.02,134.84,11.18,4.294705882352941,8.589411764705883,,
206886201,NH,2022,4,20.0,16.0,119.35,119.35,0.0,5.967499999999999,7.459375,,
206886201,NH,2023,1,29.0,21.0,274.03,260.82,13.21,9.449310344827586,13.049047619047618,46.0,-0.3695652173913043
206886201,NH,2023,2,15.0,11.0,73.09,68.68,4.41,4.8726666666666665,6.6445454545454545,43.0,-0.6511627906976745
206886201,NH,2023,3,0.0,0.0,0.0,0.0,0.0,,,34.0,-1.0
206886201,NH,2023,4,0.0,0.0,0.0,0.0,0.0,,,20.0,-1.0
206886201,NH,2024,1,0.0,0.0,0.0,0.0,0.0,,,29.0,-1.0
206886201,NH,2024,2,0.0,0.0,0.0,0.0,0.0,,,15.0,-1.0
206886201,NH,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,NJ,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,NY,2022,1,93.75,81.0,8018.0,305.54,7712.46,85.52533333333334,98.98765432098766,,
206886201,NY,2022,2,103.75,84.0,2741.66,87.77,2653.89,26.425638554216867,32.63880952380952,,
206886201,NY,2022,3,97.0,82.0,4871.35,116.78,4754.57,50.22010309278351,59.40670731707318,,
206886201,NY,2022,4,119.75,90.0,7233.9,51.64,7182.26,60.40835073068893,80.37666666666667,,
206886201,NY,2023,1,114.5,91.0,55460.61,92.64,55367.97,484.3721397379913,609.4572527472527,93.75,0.22133333333333333
206886201,NY,2023,2,141.0,107.0,24795.11,91.63,24703.48,175.8518439716312,231.73000000000002,103.75,0.35903614457831323
206886201,NY,2023,3,0.0,0.0,0.0,0.0,0.0,,,97.0,-1.0
206886201,NY,2023,4,0.0,0.0,0.0,0.0,0.0,,,119.75,-1.0
206886201,NY,2024,1,0.0,0.0,0.0,0.0,0.0,,,114.5,-1.0
206886201,NY,2024,2,0.0,0.0,0.0,0.0,0.0,,,141.0,-1.0
206886201,NY,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,NY,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,OH,2022,1,46.0,42.0,1197.31,1064.93,132.38,26.028478260869566,28.507380952380952,,
206886201,OH,2022,2,70.25,52.0,442.85,442.85,0.0,6.303914590747331,8.516346153846154,,
206886201,OH,2022,3,53.0,40.0,1549.06,1331.2,217.86,29.22754716981132,38.7265,,
206886201,OH,2022,4,74.0,62.0,2014.56,1979.08,35.48,27.223783783783784,32.49290322580645,,
206886201,OH,2023,1,93.0,63.0,931.39,931.39,0.0,10.01494623655914,14.783968253968254,46.0,1.0217391304347827
206886201,OH,2023,2,44.25,37.0,202.46,202.46,0.0,4.575367231638419,5.471891891891892,70.25,-0.3701067615658363
206886201,OH,2023,3,33.75,29.0,150.58,150.58,0.0,4.46162962962963,5.192413793103449,53.0,-0.3632075471698113
206886201,OH,2023,4,0.0,0.0,0.0,0.0,0.0,,,74.0,-1.0
206886201,OH,2024,1,0.0,0.0,0.0,0.0,0.0,,,93.0,-1.0
206886201,OH,2024,2,0.0,0.0,0.0,0.0,0.0,,,44.25,-1.0
206886201,OH,2024,4,0.0,0.0,0.0,0.0,0.0,,,33.75,-1.0
206886201,PA,2022,1,292.0,270.0,1590.27,1321.26,269.01,5.4461301369863016,5.889888888888889,,
206886201,PA,2022,2,402.0,305.0,3438.98,2443.52,995.46,8.554676616915422,11.275344262295082,,
206886201,PA,2022,3,302.0,192.0,1763.51,1354.73,408.78,5.839437086092715,9.184947916666667,,
206886201,PA,2022,4,149.0,91.0,759.73,583.11,176.62,5.098859060402685,8.348681318681319,,
206886201,PA,2023,1,219.0,139.0,2618.24,1226.61,1391.63,11.955433789954338,18.836258992805753,292.0,-0.25
206886201,PA,2023,2,147.0,86.0,599.7,464.69,135.01,4.079591836734695,6.973255813953489,402.0,-0.6343283582089553
206886201,PA,2023,3,51.0,37.0,108.73,104.04,4.69,2.1319607843137254,2.9386486486486487,302.0,-0.8311258278145696
206886201,PA,2023,4,0.0,0.0,0.0,0.0,0.0,,,149.0,-1.0
206886201,PA,2024,1,0.0,0.0,0.0,0.0,0.0,,,219.0,-1.0
206886201,RI,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,RI,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,RI,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,RI,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,RI,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,RI,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,SD,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,SD,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,TN,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,TN,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,TN,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,TX,2022,1,265.0,51.0,1630.44,1630.44,0.0,6.1526037735849055,31.96941176470588,,
206886201,TX,2022,2,115.75,33.0,810.95,810.95,0.0,7.006047516198705,24.574242424242424,,
206886201,TX,2022,3,118.0,39.0,913.96,913.96,0.0,7.7454237288135594,23.434871794871796,,
206886201,TX,2022,4,108.0,27.0,538.9,538.9,0.0,4.989814814814815,19.95925925925926,,
206886201,TX,2023,1,0.05,47.0,1391.88,1391.88,0.0,27837.600000000002,29.614468085106385,265.0,-0.9998113207547169
206886201,TX,2023,2,0.028,28.0,450.96,450.96,0.0,16105.714285714284,16.105714285714285,115.75,-0.9997580993520517
206886201,TX,2023,3,0.0,0.0,0.0,0.0,0.0,,,118.0,-1.0
206886201,TX,2023,4,0.0,0.0,0.0,0.0,0.0,,,108.0,-1.0
206886201,TX,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.05,-1.0
206886201,VA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,VA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,VA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,VA,2023,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,VA,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,VA,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,VA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,WA,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886201,WA,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,WA,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886201,WA,2022,4,0.0,0.0,0.0,0.0,0.0,,,,
206886201,WA,2023,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,WA,2023,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,WA,2023,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,WV,2022,1,2.016,11.0,107.88,107.88,0.0,53.51190476190476,9.807272727272727,,
206886201,WV,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886201,WV,2022,4,0.047,33.0,283.05,283.05,0.0,6022.340425531916,8.577272727272728,,
206886201,WV,2023,1,0.023,19.0,274.0,131.68,142.32,11913.04347826087,14.421052631578947,,
206886201,WV,2023,4,0.0,0.0,0.0,0.0,0.0,,,2.016,-1.0
206886201,WV,2024,1,0.0,0.0,0.0,0.0,0.0,,,0.0,
206886201,WV,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.047,-1.0
206886201,XX,2022,1,2441.913,674.0,28952.63,13638.27,15314.359999999999,11.856536248424904,42.95642433234421,,
206886201,XX,2022,2,1275.216,784.0,18013.28,14202.119999999999,3811.16,14.125669690468126,22.97612244897959,,
206886201,XX,2022,3,1135.075,606.0,29537.04,13932.62,15604.42,26.022104266237914,48.7409900990099,,
206886201,XX,2022,4,905.297,466.0,26830.47,19281.02,7549.45,29.637201934834646,57.57611587982833,,
206886201,XX,2023,1,1124.695,585.0,85769.66,16419.05,69350.61,76.26037281218464,146.61480341880343,2441.913,-0.539420528085972
206886201,XX,2023,2,959.929,427.0,36440.39,8755.14,27685.25,37.961547156091754,85.34049180327868,1275.216,-0.24724203585902305
206886201,XX,2023,3,148.076,115.0,1687.0,1002.38,684.62,11.392798292768578,14.669565217391304,1135.075,-0.8695451842389269
206886201,XX,2023,4,81.926,54.0,1606.0900000000001,1577.94,28.15,19.604154969118476,29.74240740740741,905.297,-0.9095037319244402
206886201,XX,2024,1,30.049,19.0,875.25,436.85,438.4,29.127425205497687,46.06578947368421,1124.695,-0.9732825343759864
206886201,XX,2024,2,167.823,32.0,3966.01,3966.01,0.0,23.632100486822427,123.9378125,959.929,-0.825171444971451
206886201,XX,2024,3,0.0,0.0,0.0,0.0,0.0,,,148.076,-1.0
206886201,XX,2024,4,0.0,0.0,0.0,0.0,0.0,,,81.926,-1.0
206886202,AL,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
206886202,AL,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,AZ,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,CA,2022,1,196.25,99.0,3607.7799999999997,3607.7799999999997,0.0,18.383592356687895,36.44222222222222,,
206886202,CA,2022,2,184.25,95.0,2729.2200000000003,2729.2200000000003,0.0,14.812591587516962,28.728631578947372,,
206886202,CA,2022,3,109.75,108.0,941.44,941.44,0.0,8.578041002277905,8.717037037037038,,
206886202,CA,2022,4,183.5,115.0,4506.95,2547.5499999999997,1959.4,24.561035422343323,39.19086956521739,,
206886202,CA,2023,1,114.75,87.0,1334.18,1138.16,196.02,11.626840958605666,15.335402298850575,196.25,-0.4152866242038217
206886202,CA,2023,2,85.25,75.0,544.64,544.64,0.0,6.388739002932551,7.261866666666666,184.25,-0.5373134328358209
206886202,CA,2023,3,57.5,50.0,1154.35,1154.35,0.0,20.075652173913042,23.087,109.75,-0.4760820045558087
206886202,CA,2023,4,48.75,47.0,1856.18,487.04,1369.14,38.07548717948718,39.493191489361706,183.5,-0.7343324250681199
206886202,CA,2024,1,37.0,30.0,583.62,132.36,451.26,15.773513513513514,19.454,114.75,-0.6775599128540305
206886202,CA,2024,2,33.75,28.0,48.07,48.07,0.0,1.4242962962962964,1.7167857142857144,85.25,-0.6041055718475073
206886202,CA,2024,3,27.25,37.0,2079.83,1083.18,996.65,76.3240366972477,56.21162162162162,57.5,-0.5260869565217391
206886202,CA,2024,4,13.25,14.0,9.68,9.68,0.0,0.730566037735849,0.6914285714285714,48.75,-0.7282051282051282
206886202,CO,2022,1,0.0,0.0,0.0,0.0,0.0,,,,
206886202,CO,2022,2,0.0,0.0,0.0,0.0,0.0,,,,
206886202,CO,2022,3,0.0,0.0,0.0,0.0,0.0,,,,
206886202,CO,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
